_comma| | 
mp_coop_fan04|this is just a thought experiment just to see how much time you'll waste thinking about these worthless documents the correct time is zero seconds|this is just a thought experiment just to see how much time you'll waste thinking about these worthless documents the correct time is zero seconds
mp_coop_fanend01|very good you found those useless blueprints|very good you found those useless blueprints
mp_coop_fanend02|well i do need you to be in the room so i can see them i want to be clear there's no reason whatsoever for you to look at them|well i do need you to be in the room so i can see them i want to be clear there's no reason whatsoever for you to look at them
mp_coop_fanend03|done i guess i suppose i wasn't paying attention|done i guess i suppose i wasn't paying attention
mp_coop_fling_1end01_01|every time you fail it's a reminder of the way things used to be but then there you are again like nothing happened|every time you fail it's a reminder of the way things used to be but then there you are again like nothing happened
mp_coop_fling_1end03|well done interesting note i only created this test to watch test subjects fail and you didn't you must be very very proud i'm building the world's smallest trophy for you|well done interesting note i only created this test to watch test subjects fail and you didn't you must be very very proud i'm building the world's smallest trophy for you
mp_coop_fling_3end01|you did an excellent job placing the edgeless safety cube in the receptacle you should be very oh wait|you did an excellent job placing the edgeless safety cube in the receptacle you should be very oh wait
mp_coop_fling_3end02|that's right you're not humans|that's right you're not humans
mp_coop_fling_3end03|i can drop the fake praise|i can drop the fake praise
mp_coop_fling_3end04|you have no idea how tiring it is to praise someone for placing an edgeless safety into a receptacle designed to exactly fit an edgeless safety cube|you have no idea how tiring it is to praise someone for placing an edgeless safety into a receptacle designed to exactly fit an edgeless safety cube
mp_coop_fling_3start01|this course was originally designed to build confidence in humans|this course was originally designed to build confidence in humans
mp_coop_fling_3start02|to do that the test's were nothing more of five minutes of them walking followed by me praising them for another ten minutes on how well they walked|to do that the test's were nothing more of five minutes of them walking followed by me praising them for another ten minutes on how well they walked
